,text,state,date,star,hp_data
120,No cooling in the lower compartment.,"Certified Buyer, Paradip",4 months ago,1,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
121,Exposed coil on back..236 liter convertible Frost free black doi colour,"Certified Buyer, Jajapur District",5 months ago,1,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
122,Very Good 👍,"Certified Buyer, Bithoor",5 months ago,1,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
123,Waste product flipcart customer service is not response my message nd don't call nd fridge is not working,"Certified Buyer, Hyderabad",5 months ago,1,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
124,Stopped working after 4 mo,"Certified Buyer, Shimla",5 months ago,1,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
125,Bad,"Certified Buyer, Contai",8 months ago,1,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
126,Just go for it guys,"Certified Buyer, Roorkee",9 months ago,1,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
127,Bad,"Certified Buyer, Warangal Urban District",9 months ago,1,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
128,Very bad,"Certified Buyer, Neyyattinkara",10 months ago,1,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
129,Worse,"Certified Buyer, Krishna",10 months ago,1,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
130,Door not worked,"Certified Buyer, Kadapa",10 months ago,1,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
131,I have ordered RT28C3733S8/HL 2023 model. Product specifications are partial they have not mentioned anywhere about the backside of the product whether condensor is outside or concealed. It is not with Neat back. Being latest model with this kind of feature is disappointing from samsung. After receiving the product it was surprise for us and worst thing is there is no return policy.,"Certified Buyer, Bangalore","Aug, 2023",1,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
132,No led light in defridge and size width is very small please don't buy ghis product it's very bad and colour also so light,"Certified Buyer, Mandamarri","Jun, 2023",1,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
133,"Very worst product please don't order in this product
No response","Certified Buyer, Chennai","Jun, 2023",1,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
134,Small Ice cubes form inside the freezer,"Certified Buyer, Thrissur","May, 2023",1,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
135,"Product is Good, but Flipkart service of Installation and solving customer issues is very bad.","Certified Buyer, Bengaluru","May, 2023",2,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
136,"Design
For online shopping Back view image is not added by seller
Back of refrigerator is having net outside.
Lower back is having huge open area. It's like you may put your hand on Compressor to check is it working(not sure why it's open), it can be danger for Pet and easy access for rats if you get sometime.","Certified Buyer, Ahmedabad",9 months ago,2,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
137,Two days after product is not working and cooling,"Certified Buyer, Periyampatti",Today,2,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
138,Taking more power consumption,"Certified Buyer, Visakhapatnam",19 days ago,2,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
139,Product is not working.... And installation is very late.. Very bad experience,"Certified Buyer, Tumakuru",1 month ago,2,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
140,After 2 days I facing electrical issues.,"Certified Buyer, Kolkata",2 months ago,2,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
141,Failing to cool properly around 40 degree temperature of weather outside.,"Certified Buyer, Barrackpore",3 months ago,2,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
142,Back side condenser net is open and compressor side is not fitted by professional its wires are open and loose. Non professionally cable tie are used to support condenser.,"Certified Buyer, Patna Division",4 months ago,2,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
143,Poor,"Certified Buyer, Krishna District",5 months ago,2,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
144,The freezer door is not closing properly,"Certified Buyer, Chennai",7 months ago,2,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
145,Delivery was done on time but installation was delayed to 2-3 days and it was not explained detail other wise over all fridge was pretty good,"Certified Buyer, Anantapur District","Jul, 2023",2,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
146,It's ok but delivery is worst,"Certified Buyer, Thiruporur","Jun, 2023",2,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
147,There is no rack for keeping milk,"Certified Buyer, Visakhapatnam","Apr, 2023",2,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
148,Back side grill like single door ref,"Certified Buyer, Bhuj",10 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
149,Refrigerator is good but the service provided by Flipkart is too pathetic. Shown the dent to delivery boy and raised the concern too but even though they are trying to irritate to a level where you will be happy to keep the damaged piece too.,"Certified Buyer, Noida",6 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
150,High electricity consumption 😏😏,"Certified Buyer, Manesar",4 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
151,"Product and delivery was good, but not very happy with installation team.","Certified Buyer, Varanasi","Jul, 2023",3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
152,It is a good product but the freezing pattern is odd even in the bottom compartment,"Certified Buyer, Margao","Jul, 2023",3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
153,"Interor of this refrigerator is normal
I expect more premium at this prize","Certified Buyer, Lucknow",1 day ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
154,Its a decent product just felt storage is not up to mark and ice tray is shaky it should be fit,"Certified Buyer, Badlapur",2 days ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
155,good stuff for that much money,"Certified Buyer, Jamshedpur",19 days ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
156,"Everything is good.
But I've received a dented product.
Not happy with that ,
But I've received this product.
Not returned this product.
Refrigerator working fine.","Certified Buyer, Meerut",1 month ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
157,Not bad,"Certified Buyer, Sehara",1 month ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
158,Refrigerator is good but storage is less I was using single door it was good for storage,"Certified Buyer, Puducherry",1 month ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
159,Good product!,"Certified Buyer, Bongaigaon",1 month ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
160,"I am purchased this refrigerator just two days, good look, working nice, cooling also very fast and good","Certified Buyer, Kancheepuram",1 month ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
161,Nice design,"Certified Buyer, Keelakarai",1 month ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
162,Good product,"Certified Buyer, Gaya",2 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
163,Ok ok,"Certified Buyer, Kodagu District",2 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
164,Ok,"Certified Buyer, Payakaraopeta",2 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
165,Average,"Certified Buyer, Fatehpur",3 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
166,Not good because dent on front door and sometimes water drop noise it's irritating,"Certified Buyer, Bokaro Steel City",3 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
167,Good product,"Certified Buyer, Kakdihi",4 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
168,"The product is good, but I am facing level setting problem, bcs the adjustable pad is not matching to thread. Now I am keeping it on acralic piece.","Certified Buyer, Bengaluru",5 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
169,Nice,"Certified Buyer, Salem District",5 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
170,Good,"Certified Buyer, Bankura",6 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
171,Product is goob but if product damaged than product are too expensive 🫰🫰🫰,"Certified Buyer, Palghar District",6 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
172,Ok,"Certified Buyer, Varanasi",6 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
173,No light in freezer and Less space,"Certified Buyer, Chennai",7 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
174,Cooling still not as good as my lg convertible fridge. Facing issues with greens going waste in a day.,"Certified Buyer, Chennai",8 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
175,Brand classic,"Certified Buyer, Janjgir Champa District",8 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
176,Value of money,"Certified Buyer, Yelamanchili",9 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
177,"I have ordered camellia purple, but I got silver
Okay no worry my dad tell me 'i like silver one'
Seller should check which colour or which model is required but my refrigerator is working good.","Certified Buyer, Nashik",9 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
178,I am happy buy this product,"Certified Buyer, Naldanga",9 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
179,Built quality is not as good as whirl,"Certified Buyer, New Delhi",9 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
180,Design so very beautiful 😍😍😍,"Certified Buyer, Harnaut",10 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
181,Good,"Certified Buyer, Naspur",10 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
182,Colour is not Good..,"Certified Buyer, Tirupati",10 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
183,Good,"Certified Buyer, Prayagraj",10 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
184,Okay okay,"Certified Buyer, Varanasi",10 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
185,Ok,"Certified Buyer, Tiruchirappalli",10 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
186,good,"Certified Buyer, Jabalpur",10 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
187,Cooling is First class.....And buy the 2 Star version for more benifits,"Certified Buyer, Abhayapuri",11 months ago,3,"SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter and Display  (Elegant Inox, RT28C3733S8/HL)"
