,text,state,date,star,hp_data
1192,Overall good,"Certified Buyer, Barkakana","Jul, 2023",4,"SAMSUNG 7.5 kg 5 star, Air Turbo Drying Semi Automatic Top Load Washing Machine Blue, Grey  (WT75M3200LL/TL)"
1193,Thank you flipkart.sumsung,"Certified Buyer, Avinashi",16 days ago,4,"SAMSUNG 7.5 kg 5 star, Air Turbo Drying Semi Automatic Top Load Washing Machine Blue, Grey  (WT75M3200LL/TL)"
1194,Nice product,"Certified Buyer, Purna",17 days ago,4,"SAMSUNG 7.5 kg 5 star, Air Turbo Drying Semi Automatic Top Load Washing Machine Blue, Grey  (WT75M3200LL/TL)"
1195,Good 👍,"Certified Buyer, Gobindpur",23 days ago,4,"SAMSUNG 7.5 kg 5 star, Air Turbo Drying Semi Automatic Top Load Washing Machine Blue, Grey  (WT75M3200LL/TL)"
1196,Good,"Certified Buyer, Bhunter",26 days ago,4,"SAMSUNG 7.5 kg 5 star, Air Turbo Drying Semi Automatic Top Load Washing Machine Blue, Grey  (WT75M3200LL/TL)"
1197,Good semi automatic washing machine for normal family use at budget price.,"Certified Buyer, Kalyan",1 month ago,4,"SAMSUNG 7.5 kg 5 star, Air Turbo Drying Semi Automatic Top Load Washing Machine Blue, Grey  (WT75M3200LL/TL)"
1198,"Samsung is a good brand, machine works effortlessly, noise level is also low. Worth money. As compared to other brands space for dryer is really good.","Certified Buyer, Ratnagiri",1 month ago,4,"SAMSUNG 7.5 kg 5 star, Air Turbo Drying Semi Automatic Top Load Washing Machine Blue, Grey  (WT75M3200LL/TL)"
1199,Very nice 👍👍👍,"Certified Buyer, Dindigul",2 months ago,4,"SAMSUNG 7.5 kg 5 star, Air Turbo Drying Semi Automatic Top Load Washing Machine Blue, Grey  (WT75M3200LL/TL)"
1200,Very,"Certified Buyer, Dehradun",2 months ago,4,"SAMSUNG 7.5 kg 5 star, Air Turbo Drying Semi Automatic Top Load Washing Machine Blue, Grey  (WT75M3200LL/TL)"
1201,"Nice washing machine, but it is too noisy . Washing machine working good.","Certified Buyer, Jhansi",2 months ago,4,"SAMSUNG 7.5 kg 5 star, Air Turbo Drying Semi Automatic Top Load Washing Machine Blue, Grey  (WT75M3200LL/TL)"
1202,Product not good,"Certified Buyer, Hyderabad",11 days ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1203,"Not Recommended!!! Review after 1month
1.Inlet pipe length is so small not even half meter. Need To purchase again.
2. Automatically detergent cap will open when water coming inside.
3. Previous semi automatic was better to remove stain.
4.No speed moving while washing only half Rotate that also slowly.
5.After wash white spots are in visible in cloths like dust.
6.No Dust collecting in Dust box even 1month also no dust found.","Certified Buyer, Bengaluru",26 days ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1204,Product is good according to price.,"Certified Buyer, Bhagalpur District",1 month ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1205,Worst product and worst service by samsung,"Certified Buyer, Noida",1 month ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1206,Water consumption is more. Even with level 2 (total 10) filling 75% of the tank. High vibration during spinning. Not as good as my old samsung washing machine. Waste of money.,"Certified Buyer, Chennai",2 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1207,Spinning problem in just 2 months,"Certified Buyer, Sambalpur",2 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1208,Not good..... performance very bad........,"Certified Buyer, Kakinada",3 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1209,Water flow is very slow...when a complaint is filed on the Samsung website no response is given for the complaint raised...it's making loud noise while working after a Month of purchase,"Certified Buyer, Bangalore Division",3 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1210,Don't bay any electronic products online,"Certified Buyer, Morena District",4 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1211,"54 Minutes taken for washing in normal mode with 2 time washing and 2 time spinning.

While the washing machine showing estimated time to complete was 41 but due to water pressure and all it completed in 54 minutes which is 13 minutes longer then the estimated time.

First water fill complete after 6 minutes this depends on water pressure.

Total Clothes Added 8, water level selected 3 by washing machine.

I think the all wash, rinse and spin happens in 10 min washing 5min spin and again 10 ...
READ MORE","Certified Buyer, Lucknow",5 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1212,I used this washing machine last one month i feel its horrible its do work feel like washing machine but cloths not wash clean after wash cloths very dirty,"Certified Buyer, Mirzapur",6 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1213,Worst experience worst flipkart,"Certified Buyer, Rajahmundry",6 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1214,Never buy these products from Flipkart.,"Certified Buyer, New Delhi",6 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1215,Not clean clothes properly even if we try hot water The worst experience was the waste of money,"Certified Buyer, Bharatpur District",6 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1216,Not working properly,"Certified Buyer, Sangareddy District",6 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1217,Not completely cleaned a cloth,"Certified Buyer, Sakaldiha",6 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1218,"First time damage product delivered and Flipkart team says we are not replace or return it, there two to three time cancelled returns request. After that we are taking legally action he is accepted returns and taking much more time to again delivery.
Finally I am not satisfied with the Flipkart","Certified Buyer, Nagaur District",7 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1219,Good,"Certified Buyer, Kallakudi",8 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1220,Product is damaged.,"Certified Buyer, Roorkee",8 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1221,Water leaking from inlet valve during operation.,"Certified Buyer, Amritsar",9 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1222,"In case of power outage/cut it's starting from beginning,","Certified Buyer, Gulaothi",9 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1223,Woresst product don't buy,"Certified Buyer, Hyderabad",9 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1224,Not is perfect for power supplu,"Certified Buyer, Hyderabad",9 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1225,"Installation engineer is not showed up yet
He is supposed to come by 10 am today
Its 3.48 now no sign of him
Dont want to waste my time in this","Certified Buyer, Siliguri",9 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1226,product is nice but flipkart service is very bad.i found damage product at time of installation.flipkart is denied to replace product.so please dont buy from flipkart.Service is very very poor.No support from flipkart.i m very disappointed for this product.,"Certified Buyer, Ahmedabad",9 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1227,"Prodect is very old model...options is very less..
Very bad installation and minimum knowledge they don't have.... negligence fellows...","Certified Buyer, East Godavari District",9 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1228,"Comfort (fragrance) is not working
Very very bad","Certified Buyer, Coimbatore",10 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1229,Cloths not washing clean it is better to buy semi automatic,"Certified Buyer, Kharagpur",10 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1230,Worst experience in Big billion days.. don't buy this offers....I am very bad experience,"Certified Buyer, Dharwad",10 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1231,"Installation demo pending from Flipkart I'm very disappointed from Flipkart very poor experience with Flipkart, return and replacement policy not i got defective product last 4 buttons are not working very bad service and product genuinely please don't buy this product","Certified Buyer, Delhi Division",10 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1232,Washing quality is very poor waste of money,"Certified Buyer, Basti Division",10 months ago,1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1233,"Bad product
Clothes do no wash
Bekar service sumsung kampani
Ghattiya product sumsung kampani","Certified Buyer, Manikpur","Aug, 2023",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1234,Samsung product very good good warking,"Certified Buyer, Sherkot","Aug, 2023",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1235,"don't buy this product not working properly 0 star even waste
Loss my money","Certified Buyer, Kurnool District","Aug, 2023",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1236,It's not working properly..,"Certified Buyer, Bengaluru","Aug, 2023",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1237,Not good installed,"Certified Buyer, Aurangabad","Aug, 2023",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1238,"Not good.its working is very slow.Takes 5 to 6 hrs for washing.waste of money, water and electricity","Certified Buyer, Navi Mumbai","Aug, 2023",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1239,Very poor service and no money back and not installed till now. Very bad quality.,"Certified Buyer, Faridabad","Jul, 2023",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1240,"Product is not working properly, after wash and rinse the spin option is not working, this problem came just within 1 and half month. Even samsung care also still not resolved after 2 technician visit completion.","Certified Buyer, West Godavari District","Jul, 2023",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1241,"Worst experience I have ever had with this brand, I have no issue the washing machine but the response of the samsung Company is way to pathetic I have to install it with my own, this is not expected at all from the brand like samsung otherwise the machine is totally cool.","Certified Buyer, Bhanupratappur","Jul, 2023",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1242,"There is current in the body, unsafe for kids, installation staff iu unqualified","Certified Buyer, Ranga Reddy","Jun, 2023",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1243,This not working properly and not washing good hawa clothes dest tads tip doubt by this product,"Certified Buyer, Bengaluru","Jun, 2023",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1244,Please dont buy not Functioning well,"Certified Buyer, Mandrem","Jun, 2023",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1245,"Don't buy this product, waste of money","Certified Buyer, Hanumangarh","May, 2023",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1246,NOT GOOD PRODCT,"Certified Buyer, Udupi District","May, 2023",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1247,Washing Quality not good,"Certified Buyer, Meerut","Apr, 2023",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1248,Not recommended,"Certified Buyer, Bengaluru","Mar, 2023",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1249,Product is not as expected wrt price. Please check and understand the functionality clearly before purchasing.,"Certified Buyer, Kolkata","Feb, 2023",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1250,No demo and installation was arranged from Flipkart ... Even after multiple follow-ups no response...,"Certified Buyer, Bengaluru","Aug, 2022",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1251,Very very bad,"Certified Buyer, New Delhi","Jul, 2022",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1252,The softner cabin is not working,"Certified Buyer, Bengaluru","May, 2022",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1253,"I got this machine couple of months and this machine is jus waste of money plzz don't buy this issues I have faced
*Not removing lint
*Fading clothes
*Giving kind of shocks","Certified Buyer, Ranga Reddy","Apr, 2022",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1254,"Not working , single use aslo not well","Certified Buyer, Kurnool","Jan, 2022",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1255,I have order this machine 3days back. There is so much of dust on the surface and packaging material. Installation was supposed to happen on next day but still its pending. This is worst experience with flipcart.,"Certified Buyer, Mumbai","Oct, 2021",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1256,Installation not completed,"Certified Buyer, Mydukur","Jun, 2021",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1257,No installation done,"Certified Buyer, Chennai","Jun, 2021",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1258,First time it came with damage and I place a return option and I get anadher one it work well on first month again it is bord problem,"Certified Buyer, Chittoor District","May, 2021",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1259,Installation is not proper. Water leaking problem,"Certified Buyer, Chennai","Apr, 2021",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1260,"They don't provide you the invoice, and you can't claim the warranty later... Just Don't buy and waste your money.. rather go and buy from nearby shop.

#worstflipkart","Certified Buyer, Saiyad Raja","Mar, 2021",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1261,Waste product,"Certified Buyer, Chikkaballapura District","Jan, 2021",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1262,Damage product,"Certified Buyer, Ghaziabad","Dec, 2020",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1263,"Worst experience with Flipcart .....
No support from Flipcart & Samsung, if you received damage product","Certified Buyer, Rohtak","Nov, 2020",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1264,Product received with a dent,"Certified Buyer, Hatti Gold Mines","Oct, 2020",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1265,1st one was damaged got replacement...2nd one had more damaged.... very disappointed with the packing team,"Certified Buyer, Bangalore","Oct, 2020",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1266,"*machine over vibration ,not ajusted leg bush only one leg bush adjustment in right side, machine is shaking .
*And loud noise in spin time
*Door closing method no spring tungsion
So please don't buy this machine so go for BOSCH washing machine in top load , samsung is better BOSCH best choice all features applicable ..

*Insulation is ok but not properly explained jut 5mins explained .","Certified Buyer, Coimbatore","Oct, 2020",1,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1267,old produced,"Certified Buyer, Kalyan",2 months ago,2,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1268,"It takes more water, It's only water taking machine.
Don't know how it's cleaning","Certified Buyer, Rayadurg",2 months ago,2,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1269,Rinse and speed spray is waste. It is 8kg washing machine but the capacity of clothes are 14 to 17 .,"Certified Buyer, Annamalai Nagar",4 months ago,2,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1270,Edit.. poor machine and Flipkart annoyed me calling again n again that my emi not paid.. however I have NOC ... For loan .. that's it guys also ... Wash is very poor and untidy . Better go for another.... Thank you sir,"Certified Buyer, New Delhi",6 months ago,2,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1271,"1. Installation and demo done after 6-7 days from the date of delivery that too after having not so good discussion with the customer service representative.
2. It takes too long for hot water washing mode (around 4 hours)","Certified Buyer, Ujjain",6 months ago,2,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1272,Over rated,"Certified Buyer, Solapur",6 months ago,2,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1273,Tub size is very small comparing to other brands. This 8kg machine washing clothes less than 4 kg.,"Certified Buyer, Salem",10 months ago,2,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1274,Only ok,"Certified Buyer, Robertsganj",11 months ago,2,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1275,Not Durebble....,"Certified Buyer, Navi Mumbai","Aug, 2023",2,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1276,"Not to the expectation its not at all washing the clothes atleast better. this hygiene steam timer is 4hours which is very bad for 4hours long wash. Bubble wash works for only normal and jeans.
Whirlpool is best for top load.","Certified Buyer, Guntur","Jun, 2023",2,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1277,"This machine was too much time taking for fill the water, slowly coming water, when electrical power is off wash time is increasing, not resume at same time of point, it's taken 2,3 times taking water","Certified Buyer, Achampet","Sep, 2022",2,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1278,West of money water flow is not working,"Certified Buyer, Visakhapatnam District","Nov, 2021",2,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1279,"Bad product machine is not cleaning clothes properly
Go for IFB","Certified Buyer, Rupnagar District","Oct, 2021",2,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1280,Stopped working after 6 months. Power button is not working.,"Certified Buyer, Jamshedpur","Sep, 2021",2,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1281,THIRD CLASS PRODUCT FUNCTION NOT WELL,"Certified Buyer, Kolkata","May, 2021",2,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1282,It's same as 6kg machine,"Certified Buyer, Hubballi","Apr, 2021",2,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1283,Nyce,"Certified Buyer, Pune District","Nov, 2020",2,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1284,We switched from LG front load to this top load as our LG machine was 10 years old and it had lot of vibration. This new one has less vibration but clothes are not washed that clean like front load. We did not like the wash quantity after a week of usage.,"Certified Buyer, Pune","Jul, 2021",3,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
1285,"Look good, but have basic functions compared to other machines in this segment","Certified Buyer, Parbhani","Sep, 2021",3,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter,Hygiene Steam Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WA70BG4582BYTL)"
